job_title,company_name,apply_link,google_job_link,job_description
Full Stack - Node JS Developer,IT Verticals Inc,https://pk.indeed.com/viewjob?jk=09661758c3af50fb&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DLrxe1OfsBxTW5Hb-AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionWe are searching for a highly skilled Django Developer to join our team at Job Portal - dinCloud Pakistan.About the JobThis position requires collaboration with colleagues and offers a unique opportunity to work on cutting-edge web applications using the Django framework.The ideal candidate will have extensive experience in designing, developing, and maintaining web applications, as well as e...xcellent problem-solving skills.Responsibilities:• Develop and maintain high-quality web applications using Django and Python.• Work collaboratively with cross-functional teams to deliver projects on time.• Identify and troubleshoot technical issues promptly.• Enhance application performance and scalability.• Stay up-to-date with the latest web development trends and technologies.Qualifications:• Bachelor's degree in Computer Science or related field.• At least 2 years of experience in Django development."
Full-stack Developer,Crossover,https://www.crossover.com/job-roles/software-engineering/pakistan/city/karachi/c-a0q2j000001hSw1AAE/trilogy-full-stack-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DzWibKgcN-to5Mr3_AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionJob Summary:We are seeking a Full-Stack Node JS Developer with solid JavaScript (Angular, React) and Node JS knowledge and strong technical expertise to join our rapidly growing technology team. As member of a strong, collaborative application development team, this individual will be responsible for design, architecture, development and maintenance of our e-commerce projects.Job Detail:Functi...onal Area: Software DevelopmentTotal Position: 1Job Type: PermanentShift: Day shift (9AM – 6PM)Education Level: Bachelors / MastersCareer Level: ExperiencedExperience required: 2 yearsRequire Travel: NoJob Location: Karachi, PakistanJob Description:• Full-stack experience, using server-side frameworks like Node.JS – a must have.• Production experience with modern UI frameworks like ReactJS / AngularJS.• Experience in document-based NoSQL databases like Cassandra/MongoDB.• Experience in Agile and DevOps delivery models.• Experience developing HTTP, data representation with JSON, and RESTFul Application Programming Interfaces (APIs).• Experience developing with prototype frameworks (Bootstrap, Foundation, etc.).• Deep understanding of cross-browser/platform issues and code solutions.• Hands-on experience with developer daily basis tools such as IDE’s, compilers, debuggers, profilers, version control .systems, bug tracking systems, build systems, code coverage and automated testing tools.• Passionate about customer focus, with the understanding of business impact to drive the system improvements.• Ability to translate requirements and mockups into fully functioning websites using HTML/CSS/JS/.Company Intro:Established in 2011, IT Verticals has grown slowly but gradually to its current strength of 40. With two offices; Headquarter in Tampa, Florida (USA) and offshore development center in Karachi, Pakistan, we offer software development and business process offshore capabilities to our clients located in United States.Job Type: Full-timeWork Location: In person"
Mobile Developer,Keenu,https://keenu.pk/jobs/mobile-developer/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3D3meV-T5kbZj3ECUDAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionCrossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?Are you a talented software engineer passionate about using AI to transform the telecom industry? Join our team and work on revolutionary solutions that enable service providers to monetize their networks f...aster, scale effortlessly, and deliver exceptional customer experiences.In this role, you’ll focus on building and optimizing Charging-as-a-Service, a groundbreaking, cloud-native platform designed to modernize telecom charging systems. You’ll develop a highly scalable, multi-tenant charging engine capable of handling global transaction volumes, enabling service providers to go from setup to monetization in record time. Additionally, you’ll create tools that use natural language processing and machine learning to design, test, and launch new plans with unprecedented speed and precision.This is your opportunity to be at the forefront of AI-driven innovation in telecom, shaping the future of charging and network monetization.What you can expect from the application process:• Quick check: Answer a few questions to confirm basic qualifications.• Prove your potential: Complete a 15-minute cognitive assessment (Criteria CCAT) to demonstrate your learning agility.• Showcase your skills: Solve real-world coding challenges, including feature development, AI integration, and bug resolution.• Connect with leadership: Attend a 30-minute interview with our Engineering leadership team.This process takes about 5 hours, and you can complete it at your own pace. We value your time, providing assessment results within 48 hours and interview decisions within 3 business days.Are you ready to take on this challenge? We’re building the future of telecom with AI as our compass.What you will be doing• Developing and deploying Charging-as-a-Service, focusing on scalability, performance, and reliability.• Designing serverless, cloud-native applications to modernize telecom charging systems.• Building tools powered by natural language processing and machine learning to streamline plan creation and management.• Leveraging cutting-edge AI tools to enhance development efficiency and tackle complex technical challenges.• Collaborating with a global team to deliver high-quality, enterprise-grade solutions.What you won’t be doing• Routine Monotony: We keep cumbersome infrastructure tasks to a minimum so you can focus on creating innovative solutions.• Endless Meetings: We value your expertise in development over sitting in meeting rooms. Expect more coding, less talking.AI-First Software Engineer II key responsibilities• Build and optimize telecom charging solutions that enable rapid monetization and limitless scalability.• Implement AI-driven features to streamline workflows and empower service providers with innovative tools.Basic Requirements• 4+ years of experience in software development, focusing on production code for server-side web applications.• 2+ years as the primary technical contributor to a software product’s development.• Hands-on experience with cloud-native development or serverless architectures.• Proficiency in Java, TypeScript, and SQL, with familiarity in Golang, C++, or similar languages.• Strong experience with Infrastructure-as-Code (IaC), CI/CD, and AWS.• Telecom industry experience or hands-on work with telco systems, products, or software.• Familiarity with AI-driven tools like Copilot, Cursor, or ChatGPT.• Exposure to Python or willingness to learn new programming languages with AI tools.About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds."
Python Developer,Q-Solutions,https://pk.indeed.com/viewjob?jk=d69e55b57299b82a&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3De2_ntU2Rb_fnICNjAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionJob briefWe are looking for a qualified Mobile developer to join our Engineering team. You will be working with our engineers to develop and maintain high quality mobile applications.If you’re passionate about mobile platforms and translating code into user-friendly apps, we would like to meet you. As a Mobile developer, you’ll collaborate with internal teams to develop functional mobile appli...cations, while working in a fast-paced environment.Ultimately, you should be able to design and build the next generation of our mobile applications.Responsibilities• Support the entire application lifecycle (concept, design, test, release and support)• Produce fully functional mobile applications writing clean code• Gather specific requirements and suggest solutions• Write unit and UI tests to identify malfunctions• Troubleshoot and debug to optimize performance• Design interfaces to improve user experience• Liaise with Product development team to plan new features• Ensure new and legacy applications meet quality standards• Research and suggest new mobile products, applications and protocols• Stay up-to-date with new technology trendsRequirements• Proven work experience as a Mobile developer• Demonstrable portfolio of released applications on the App store or the Android market• In-depth knowledge of at least one programming language like Swift and Java• Experience with third-party libraries and APIs• Familiarity with OOP design principles• Excellent analytical skills with a good problem-solving attitude• Ability to perform in a team environment• BSc degree in Computer Science or relevant field"
Angular + .Net Core Senior Developer,Ali Gohar & Company Private Limited,https://aligohar.com/jobs/angular-net-core-senior-developer/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3Db7keTr66lmcy9_WQAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job description• Good experience in Flask, FastAPI.• Has a good understanding of RDBMS (PostgreSQL preferred) and NoSql.• Hands-on experience and knowledge of Test-driven development• Experience with the following AWS services EC2, SQS, Lambda, S3, etc.• Having an idea about DevOps, CI/CD and Terraform is a plus.• Experience working in adaptive software development lifecycle (Scrum Framework).• Familiarity... with ORM (Object Relational Mapping) libraries, and Migration tools.• Experience with big data technologies such as Kafka, Spark, and others is a plus.• Expertise in Docker or other containerization software.• Working knowledge of Messaging technologies e.g. RabbitMQ.• Good knowledge of distributed SOA, Web Services, Relational DB concepts, Elastic Search, DynamoDB, and various AWS technologies.• Preferably experience in using security, encryption, and authentication protocols such as SSO, and OAuth.How to Apply:Interested candidates are encouraged to submit their resume and a cover letter outlining their relevant experience and qualifications to jobs@q-sols.com. Please include ""Python Developer Application"" in the subject line or fill this form: https://forms.gle/APHqaPNZiMhZpxjf7ONLY FOR KARACHIJob Type: Full-time"
Lead Software Eng. - Angular,QBS CO Pvt Ltd,https://www.careers-page.com/qbs-co-pvt-ltd-2/job/L84V6YX3?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3D1Qnar2z-UpV9-T_SAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionSenior Software Engineer (Angular/.NET/MSSQL)Company Overview: Join our dynamic and growing organization committed to engineering best practices and continuous professional growth. As a Software Engineer, you will play a crucial role in a cross-functional product team, contributing to the development of new features and the enhancement of existing ones.Primary Responsibilities:• Work collabor...atively in two-week sprints using technologies like C#, ASP.NET Web API, Angular, and MsSQL.• Conduct full stack design and development with a focus on maintainability, usability, scalability, and performance.• Positively influence the team through design reviews and collaboration with fellow developers.• Work closely with product managers to architect the platform optimally in line with future business directions.• Collaborate with technical leads and stakeholders for project and resource planning.• Contribute ideas to evolve CI/CD processes and tools.• Stay informed about industry trends in web technologies, .NET, microservices, cloud computing (AWS), and automated unit testing.• Participate actively in engineering guilds, focus groups, and tech talks to explore and implement new technologies, tools, and architectural patterns.Required Knowledge/Skills/Abilities:• Bachelor's degree in computer engineering, Computer Science, or equivalent discipline.• 4 years of relevant work experience.• 2 years working with Boilerplate ABP Framework.• Excellent knowledge of OOP concepts and Microsoft platforms (e.g., .Net Framework, C#, ASP.NET Core, Web API, MVC, SQL Server).• Experience and knowledge in Software Architecture and Design, release management, and DDD.• Strong experience in Event-driven architecture, CQRS & Background jobs.• Familiarity with Hangfire, RabbitMQ/Azure Event bus, AWS S3, Kibana & Elasticsearch, Prometheus, Grafana, Redis.• Proficient understanding of code versioning tools such as Git, and DevOps.• Strong understanding of the DOM, HTML5, CSS3, and JavaScript (ES5 and ES2015+).• Significant experience with Angular (8x-16) and additional web libraries and frameworks.• Experience with front-end tooling workflows: Node.js (NPM), SASS/SCSS, WebPack, Angular-CLI.• Experience testing JavaScript (Angular) code — Jasmine and Protractor preferred but not required.• Experience with Responsive Web Design (RWD) patterns.• Proven ability to create working prototypes using HTML, CSS, and JavaScript.• Full-stack awareness, with a focus on front-end development.• Experience with data integration in an Agile environment.• Strong team-building, vendor, and customer relations skills.• GIT and GitHub proficiency.• Strong communication skills for wireframes, rapid prototypes, PoCs, and whiteboarding.• Experience building and maintaining a reusable components library.How to Apply: If you are passionate about software development and thrive in a collaborative environment, we invite you to apply. Send your resume and a cover letter detailing your relevant experience atPlease include ""Software Engineer Application"" in the subject line.We are an equal opportunity employer. We encourage applications from candidates of all backgrounds and experiences.Job Type: Full-timeSalary: Rs200,000.00 - Rs300,000.00 per monthExperience:• .Net Core: 4 years (Preferred)"
EDI Production Analyst (Hybrid),Pakistan Recruitment,https://pakistanrecruitment.com/jobs/edi-production-analyst-hybrid/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3D8rrcjlFBBjDa968PAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionJob Title: Lead Software Engineer (Angular)Experience Level: 5+ yearsJob Type: Onsite, Full-timeJob Summary:As a Lead Angular Developer, you will be responsible for leading the development and implementation of dynamic, scalable, and high-performance web applications. Your expertise in Angular will help drive technical excellence and innovative solutions while mentoring junior developers a...nd collaborating with cross-functional teams.Key Responsibilities• Design, develop, and maintain complex web applications using Angular.• Lead the implementation of responsive and user-friendly interfaces.• Optimize application performance for scalability and efficiency.• Collaborate with backend teams to integrate APIs and ensure seamless functionality.• Provide technical guidance, code reviews, and mentorship to junior developers.• Stay updated on the latest Angular and frontend technologies, and recommend improvements.• Write and maintain comprehensive documentation and ensure adherence to best practices.Qualifications• Bachelor's degree in computer science, Engineering, or a related field.• 5+ years of professional experience in Angular development.• Strong knowledge of Angular (latest versions), TypeScript, JavaScript, HTML5, CSS3, and SCSS.• Expertise in integrating RESTful APIs and handling asynchronous operations.• Proficiency in debugging, unit testing, and optimizing front-end applications.• Familiarity with UI/UX tools like Figma for implementing designs.• Strong problem-solving, analytical, and communication skills.• Experience working in Agile development environments is a plus.• Proficiency in using state management libraries such as NgRx or Akita to manage complex state in Angular applications efficiently.• Knowledge of software design patterns and best practices specific to frontend development, such as component-based architecture, reactive programming, and modular design.Preferred skills:Familiarity with cloud services (e.g., AWS, Azure, GCP) and their integration with Angular applications.Understanding of DevOps practices and containerization with Docker."
Senior Python Developer,ParaLogic,https://pk.indeed.com/viewjob?jk=10f4124e0c354016&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DnVls8wzQiKQOfNo9AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionOur UK Based client is hiring an EDI Analyst in their Karachi office in a Hybrid setup.Location: DHA Phase 2 Ext.Core Responsibilities· Monitor daily scheduled production files and fix/report any issues.· Work on issues reported through our ticketing system; update tickets regularly.· Monitor incoming emails for potential issues and fix/report them appropriately.· Make mapping updates acco...rding to coding supplements during project renewals and/or to fix issues.Must-Have Skills: Logical reasoning, Problem Solving, Written, and Verbal English Communication Skills, Adaptability and Customer Service.Experience: 1+ year in any industry as an EDI Analyst.Preferred SkillsExperience working with any programming language including C, C#, C++, Java, etc.Experience with SQL queries and XML FilesHiring Process:Aptitude test, Technical Interview, and HR Interview"
Full Stack Developer - Remote,Model Verse,https://pk.indeed.com/viewjob?jk=716a66025fe00d67&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DeKwHLBacirgtQMbbAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionJob Description:We are seeking experienced and motivated Senior Developers skilled in Python and JavaScript for web development, with the ability to lead and collaborate with a development team effectively. This role offers the opportunity to design, develop, and manage software solutions while driving product innovation.Key Responsibilities:• Software Design & Development: Plan, architect, a...nd implement scalable web and ERP solutions.• Team Leadership: Manage and mentor the development team, ensuring effective collaboration and delivery.• Product Development: Contribute to the development and enhancement of innovative products.Key Areas of Work:• ERPNext and Frappe Framework Development.• Web Applications Development.• Website Development.Required Skills:• Back-End Development: Proficient in Python and SQL.• Front-End Development: Proficient in JavaScript, HTML, and CSS.• Version Control: Experience with Git/GitHub for collaboration and project management.• Linux Environment: Comfortable working in a Linux-based environment.• Strong analytical skills to identify, troubleshoot, and resolve root causes in a generalized, reusable manner.Qualifications:• Bachelor’s degree in Computer Science, Software Engineering, or a related field.• Certifications or coursework in Python, JavaScript, or ERP systems (preferred).• Proven ability to manage and lead development projects effectively.• Strong communication and collaboration skills.Preferred Skills (Optional):• Experience with ERP solutions like ERPNext, Odoo, or similar.• Familiarity with basic accounting principles.Experience Level:• Minimum 2 years of relevant experience (preferred).Job Type: Full-time"
Laravel Developer(Backend) - Contractual Job,Lavoro Associates,"https://www.glassdoor.com/job-listing/laravel-developer-backend-contractual-job-lavoro-associates-JV_IC3212296_KO0,41_KE42,59.htm?jl=1009534521263&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DZYhEqhuo4jScB2AgAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionThis is a remote i role for a Full Stack Developer. The developer will be responsible for developing and maintaining web applications, collaborating with team members on projects, and assisting in troubleshooting and debugging issues.Qualifications• Proficiency in HTML, CSS, and JavaScript• Experience with front-end frameworks such as React or Angular• Knowledge of back-end technologies like ...Node.js or Express• Ability to work in a collaborative team environment• Strong problem-solving and analytical skills• Communication and time management skillsJob Type: Part-timeExpected hours: 15 – 20 per weekWork Location: In person"
Junior Web Developer (WordPress + Shopify),HR WAYS,https://www.bayt.com/en/pakistan/jobs/junior-web-developer-wordpress-shopify-72162138/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DIiiOEEbT_QdWhD3SAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionThe Design Firm is looking for a Laravel Backend Developer to convert static HTML into a dynamic and multilingual website (English and Urdu).Job for 2 months - Onsite (Karachi)The requirements include:• Dynamic page creation.• Implementation of sliders.• Global site settings management.• Global site gallery functionality.• Fully customizable header and footer, including menus, logos, and ...social media links.• Ensure the website is optimized for search engines, including dynamic metadata, schema markup, and URL-friendly slugs.• The responsive HTML has already been created.Other Details:Job Location: Shahrah e FaisalTimings: 10 AM - 7 PMDays: Monday - Friday (On-site)Job Type: ContractContract length: 2 monthsPay: Rs100,000.00 - Rs150,000.00 per monthApplication Question(s):• Available for two months full-time onsite job?• Are you available for a contract based job?"
Node JS Developer,FetchSky,https://fetchsky.com/jobs/node-js-developer/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3Dk4UssLNa5uEHk9OrAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionAbout the job Junior Web Developer (WordPress + Shopify)About the company we're hiring for Currently:A full-service digital marketing agency, providing tailor-made logo & graphic design, website design & development, video animation, e-commerce, online marketing, SEO services, content writing solution & much more.It is a cutting-edge software firm, specialized in delivering top-notch solutio...ns to businesses across different sectors. With a team of highly skilled professionals, The Company turns concepts into efficient software applications, always striving for excellence in technology.Responsibilities:• Develop and customize Shopify themes to create unique and high-quality storefronts.• Build and integrate custom Shopify applications and features.• Optimize Shopify sites for performance, scalability, and maintainability.• Collaborate with UI/UX designers to ensure design feasibility and consistency.• Implement third-party services and APIs to enhance site functionality.• Troubleshoot, test, and maintain core product software to ensure strong optimization and functionality.• Lead and mentor junior developers, providing guidance and technical expertise.• Stay up-to-date with industry trends and best practices to continually improve the store's performance and features.• Must have experience on liquid templatingQualifications• Bachelor's degree in Computer Science or a related field.• 1-2 years of professional experience in web development, with a focus on Shopify.• Proven experience in developing custom Shopify themes and applications.• Strong understanding of eCommerce best practices.• Experience with front-end technologies like HTML, CSS, JavaScript, and Liquid.• Familiarity with back-end technologies and RESTful APIs.• Excellent problem-solving skills and attention to detail.• Strong communication and collaboration skills.Other Details:Work Mode: Onsite- Full TimeExperience: ﻿ 1 - 2 yearsWork Day/Timings: ﻿5pm to 2am-Monday to Saturday (Alternate Saturdays)About HR Ways:HR Ways is a Technical Recruitment Firm helping software houses and IT Product companies Internationally and Locally to find IT Talent. HR Ways is engaged by 150 + Employers ranging from the worlds biggest SaaS Companies to the most competitive Startups. Find out more at https://www.hrways.co/﻿ or at ﻿https://shorturl.at/983az﻿"
Principal Java Engineer (Onsite),Pakistan Recruitment,https://pakistanrecruitment.com/jobs/principal-java-engineer-onsite/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DbgvzLj_zlaS0sjXZAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionJob descriptionWe are looking for MEAN Stack Developers (Plus Point for AdonisJs) responsible for managing the interchange of data between the server and the users.Your primary focus will be the development of all server-side logic, definition, and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end.You will also be responsible... for integrating the front-end elements built by your co-workers into the application. Therefore, a basic understanding of front-end technologies is necessary as well.2-4 years of experience"
Lead Full-stack Developer,CloudLogically,https://pk.indeed.com/viewjob?jk=dc4450ec0b6df49d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DtpoCHO9vnCnceO6lAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionA leading Software House located at Nursery – Karachi is hiring a Principal Java Engineer.The company offers really good benefits and work-life balance.Benefits: Work-Life Balance Market Competitive Salary Performance-based Bonus Yearly Increments Annual Leaves Casual & Sick Leaves Maternity / Paternity Leaves Leaves Encashment Family Health Insurance Hospitalization cover...age for Parents OPD Provident Fund Referral Bonus Vehicle Policy Fuel Allowance Mobile & Internet Allowance Corporate Breakfasts & Lunches Reimbursement for MS degree programs Career enrichment program In-house recreational areaJob Role:We require a senior engineer with at least 4 years of industry experience in building enterprise-grade web applications on the Java technology stack. The ideal candidate would potentially be leading a team of 3 – 4 software engineers and contributing to the overall mentoring of the junior team members in the engineering group. Therefore, some exposure to team management would be preferred although not mandatory.Responsibilities:• Work in collaboration with product experts and other team members to design, develop and test product features that meet given requirements• Active contribution in all phases of the development lifecycle• Write efficient and well-designed application code (primarily in Java & C++), SQL queries, and stored procedures.• Identify and contribute in design improvement and code-refactoring initiatives• Coaching and mentoring software engineers• Contributes to level-1 and level-2 support being provided to client.Required Skills:• Proven expertise in scalable cloud application design and development• In-depth knowledge and understanding of OOP and OOD principles• Proficient in server-side programming and frameworks• Proficient in databases and ORM frameworks• Experience with Javascript frameworks (Angular JS, jQuery, etc.)• Experience with cloud-based deployment models• Experience working in Linux environments"
WordPress / Front End Developer,Pinease Technologies,https://pinease.com/jobs/wordpress-front-end-developer/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DKSOs5hFubZgNxxknAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionLead Full Stack DeveloperJob Description:We are seeking a highly skilled Senior Full Stack Developer to join our dynamic team. The ideal candidate should have 4-5 years of experience in application development, with a strong background in both front-end and back-end technologies. As a Senior Full Stack Developer, you will be responsible for designing, developing, and maintaining scalable appli...cations while collaborating with cross-functional teams to deliver high-quality software solutions.Key Responsibilities:• Lead the design, development, and deployment of scalable web applications using the MERN (MongoDB, Express.js, React.js, Node.js) stack.• Collaborate with cross-functional teams, including designers, product managers, and other developers, to define, design, and deliver new features.• Optimise applications for performance, scalability, and security to ensure seamless user experiences.• Design, implement, and maintain database architectures and operations using MongoDB.• Mentor and guide junior developers by reviewing their code, providing constructive feedback, and enforcing development best practices.• Manage the entire software development life cycle, including planning, coding, testing, deployment, and post-deployment support.• Stay up-to-date with emerging technologies, frameworks, and industry trends to incorporate innovative solutions and enhance project outcomes.Qualifications and Skills:• Proven experience in full stack development with expertise in the MERN stack.• Strong understanding of software design principles, data structures, and algorithms.• Proficiency in front-end development with React.js, including state management libraries (e.g., Redux or Context API).• Hands-on experience with back-end technologies, including Node.js, Express.js, and API development.• Proficiency in MongoDB, including schema design and performance optimization.• Experience with version control systems (e.g., Git) and CI/CD pipelines.• Familiarity with cloud services and deployment strategies (e.g., AWS, Azure, or Google Cloud).• Excellent problem-solving skills and a proactive approach to identifying and addressing challenges.• Strong communication and collaboration skills.Preferred Qualifications:• Experience in mentoring and leading development teams.• Familiarity with DevOps practices and containerisation (e.g., Docker, Kubernetes).NOTE:Location: KarachiWorking Days: Monday to FridayJob Type: Full Time / HybridJob Type: Full-time"
"Front-end Developer (Angular, 2+ years after graduation)",Alpha Mu Digital Ventures,https://jobs.smartrecruiters.com/AlphaMuDigitalVentures/743999931257270-front-end-developer-angular-2-years-after-graduation-?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3D5ZDpXl9Hly1AhX82AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job description[vc_row][vc_column][vc_column_text]We are looking for a front end/WordPress developer to join us on a full-time basis.Our ideal candidate is a generalist developer with a visual sensibility and a deep understanding of front end fundamentals. Beyond writing beautiful CSS, we’re looking for someone who is interested in solving real business problems with code. To get a clear idea of what you could... be working on, take a look at our work.Responsibilities:• Building digital products like websites, micro sites, web applications, interactive visualizations and apps for a broad range of clients• Maintaining code from planning to building through testing, deployment and updates• Delivering either just the front end or the CMS portion of a project in collaboration with another developer, or delivering the whole project• Working closely with UX and creative directors, designers, developers, and other specialists to estimate and deliver projectsAbout you:• Motivated to learn about your craft• Passionate about clean, maintainable code• Interested in a user’s actual experience as much as code passing tests• A visual thinker who cares about quality and design• Obsessed with performance• Confident in communicating your ideas and able to collaborate and discuss work with designersRequired skills and experience:• 3+ years’ working experience• Ability to accurately turn prototypes and mockups into living interfaces and ask the right questions as they’re designed• Deep knowledge of CSS and SASS• Ability to work with common CMS systems and frameworks depending on the need – common platforms like WordPress or Squarespace, or spinning up a lightweight custom solution• Good JavaScript knowledge – you can traverse the DOM, plus you know when a library is useful vs. when it’s not• Comfortable with Git and the command line• An eye for detailsGreat skills to have• Front end framework skills• Headless CMS skills e.g., Gatsby• Data visualization skills• UI designHow to ApplyPlease send your resume and some work samples to careers@pinease.com.Pinease Technologies believes that diversity and inclusion among our teammates is critical to our success. We are proud to be an equal opportunity employer. All qualified applicants are considered without regard to ancestry, citizenship, ethnicity, race, colour, religion, gender, gender identity or expression, record of offences, sex or sexual orientation, genetics, creed, disability, age, family status, marital status, or veteran status.Pilot PMR welcomes and encourages applications from people with disabilities. Accommodations are available on request for qualified and selected candidates taking part in the selection process.[/vc_column_text][/vc_column][/vc_row]"
